YEAR,MO,DY,T2M,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,LAT,LON
1982,2,6,3.01,-2.68,1.68,-258.39,10.99,-3.77,2.75,47.31,0,78.62,2.72,5.54,0.38,5.16,2.7,5.05,0.44,4.61,27.51,86.18
1982,2,7,3.84,-0.96,2.69,-261.48,10.81,-0.87,3.3,53.31,8.39,78.65,2,4.55,0.59,3.96,1.8,3.7,0.57,3.12,27.51,86.18
1982,2,8,2.24,-0.41,1.27,-263.92,7.71,-1.52,3.91,70.31,5.12,78.55,2.26,5.49,0.22,5.27,2.27,5.1,0.38,4.73,27.51,86.18
1982,2,9,3.64,-1.34,0.45,-261.34,10.16,-1.65,3.11,50.12,0.16,78.7,1.98,4.98,0.41,4.57,1.98,4.25,0.48,3.77,27.51,86.18
1982,2,10,5.57,-0.19,2.76,-261.74,12.58,1.18,3.17,44.31,0.75,78.9,1.83,4.82,0.06,4.76,1.62,3.88,0.09,3.8,27.51,86.18
1982,2,11,6.48,2.08,5.17,-262.82,12.66,2.33,4.15,54.38,0.04,78.83,1.95,5.04,0.25,4.79,1.99,4.51,0.23,4.27,27.51,86.18
1982,2,12,5.77,2.7,4.79,-263.17,10.87,0.88,4.88,67.44,0.15,78.78,1.88,4.23,0.17,4.06,1.98,4.05,0.48,3.57,27.51,86.18
1982,2,13,6.33,2.1,5.31,-261.49,13.15,1.48,4.27,59.69,0,78.86,2.44,5.02,0.98,4.04,2.55,4.54,1.32,3.22,27.51,86.18
1982,2,14,6.98,1.73,5.51,-261.3,13.43,1.57,3.91,49.75,0,78.87,2.37,5.15,0.73,4.43,2.41,4.59,0.91,3.68,27.51,86.18
1982,2,15,7.92,2.14,6.53,-262.67,14.24,3.76,3.85,46.75,0,78.89,1.7,4.3,0.26,4.04,1.54,3.27,0.38,2.9,27.51,86.18
1982,2,16,6.67,2.69,6.7,-264.11,12.23,3.19,4.52,59.62,0.41,78.9,1.7,4.18,0.09,4.09,1.68,3.34,0.17,3.17,27.51,86.18
1982,2,17,6.56,2.83,6.67,-262.94,12.36,2.15,4.64,62.94,0.07,78.79,2.25,4.41,1.01,3.41,2.42,4.01,1.4,2.61,27.51,86.18
1982,2,18,7.06,2.28,6.81,-260.78,14.37,2.01,4.15,53.25,0,78.76,2.81,5.33,1.55,3.77,3.08,5.02,2.16,2.85,27.51,86.18
1982,2,19,7.37,1.11,6.25,-258.73,15.01,0.59,3.42,44,0,78.84,2.7,5.38,1.27,4.11,2.95,5.11,1.7,3.4,27.51,86.18
1982,2,20,7.59,0.17,5.23,-262.19,14.31,3.36,2.93,36.62,0,79.02,2.02,4.27,0.64,3.63,2.1,3.75,0.77,2.98,27.51,86.18
1982,2,21,7.23,0.61,5.65,-261.25,14.22,2.32,3.23,41.69,0.42,79.03,2.51,4.46,1.22,3.24,2.71,4.06,1.58,2.49,27.51,86.18
1982,2,22,7.51,0.25,6.27,-258.5,15.4,0.76,2.99,38,0.02,78.94,2.67,4.87,1.02,3.84,2.83,4.36,1.38,2.98,27.51,86.18
1982,2,23,8.25,1.64,7,-262.31,14.53,3.69,3.42,41.12,0,78.95,2.34,5.96,0.8,5.16,2.61,5.91,0.96,4.95,27.51,86.18
1982,2,24,7.44,-0.1,6.2,-262.59,12.9,2.34,2.81,36.44,0,78.82,2.08,3.91,0.68,3.23,2.37,3.71,0.89,2.82,27.51,86.18
1982,2,25,8.3,-0.11,6.65,-260.77,15.18,2.8,2.62,31.44,0,78.88,2.27,4.8,0.92,3.88,2.36,4.27,1.05,3.22,27.51,86.18
1982,2,26,9.34,1.58,7.64,-261.13,16.24,4.23,3.11,34.69,0,78.97,2.41,6.05,1.1,4.94,2.42,5.38,1.46,3.92,27.51,86.18
1982,2,27,9.76,3.06,8.44,-262.42,16.3,5.57,3.78,40.56,0.09,79.03,2.45,5.34,1.16,4.17,2.5,4.77,1.25,3.52,27.51,86.18
1982,2,28,10.14,5.12,9.85,-263.46,15.79,6.09,4.94,51.38,0.81,78.99,2.88,5.88,1.18,4.7,3.12,5.41,1.48,3.94,27.51,86.18
1982,3,1,9.27,5.68,9.03,-262.99,14.87,4.73,5.8,63.88,3.47,78.96,1.88,4.14,0.63,3.51,2.13,3.82,0.81,3.01,27.51,86.18
1982,3,2,6.42,3.08,5.51,-267.01,9.18,3.04,5.07,66.69,1.07,79.05,1.66,3,0.91,2.09,1.98,3.03,1.26,1.77,27.51,86.18
1982,3,3,6.8,1.41,6.56,-262.54,13.61,3,3.97,52.88,0.28,78.98,2.39,5.59,1.01,4.59,2.55,4.84,1.27,3.58,27.51,86.18
1982,3,4,7.22,2.24,7.24,-259.33,14.26,0.44,4.15,53.5,0.03,78.8,2.58,5.71,0.87,4.84,2.52,4.75,1.14,3.61,27.51,86.18
1982,3,5,6.38,4.1,7.33,-264.89,11.48,3.22,5.62,75,7.34,78.75,2.02,5.15,0.44,4.7,1.92,4.45,0.65,3.81,27.51,86.18
1982,3,6,7,3.82,8.09,-262.78,13.37,3.01,5.25,69.5,0.28,78.67,1.84,4.47,0.27,4.2,1.88,3.69,0.52,3.18,27.51,86.18
1982,3,7,6.79,2.64,8.09,-263.06,12.46,2.37,4.52,61,0.06,78.78,2.38,5.09,0.77,4.33,2.7,4.95,1.22,3.73,27.51,86.18
1982,3,8,8.1,1.44,7.25,-261.37,15.26,3.48,3.36,41.69,0,78.88,2.44,5.53,1.13,4.4,2.66,5.28,1.44,3.84,27.51,86.18
1982,3,9,8.62,1.87,7.99,-261.32,15.55,3.73,3.36,40.06,0.02,78.93,2.54,4.95,0.98,3.97,2.65,4.37,1.28,3.09,27.51,86.18
1982,3,10,9.05,2.16,8.44,-261.63,15.96,4.44,3.48,39.12,0,78.98,2.41,4.72,1.16,3.55,2.55,4.41,1.56,2.85,27.51,86.18
1982,3,11,8.66,1.65,8.18,-260.9,15.56,3.31,3.36,39.12,0,79.05,2.58,4.75,0.97,3.78,2.67,4.16,1.28,2.88,27.51,86.18
1982,3,12,8.77,1.64,8.13,-261.2,15.59,3.64,3.42,39.25,0,79.02,2.82,5.63,1.3,4.33,2.93,5.12,1.62,3.49,27.51,86.18
1982,3,13,9.51,2.81,8.87,-260.41,16.65,3.9,3.72,41.44,0,78.94,2.47,5.25,0.33,4.92,2.3,4.41,0.47,3.95,27.51,86.18
1982,3,14,10.81,3.41,10.16,-258.57,18.43,3.85,3.72,38.31,0,79.06,2.44,5.55,0.45,5.1,2.31,4.42,0.59,3.83,27.51,86.18
1982,3,15,11.5,5.46,11.26,-261.93,18.12,6.9,4.7,45.12,0,78.89,2.5,5.55,0.41,5.14,2.33,4.37,0.52,3.84,27.51,86.18
1982,3,16,11.37,5.89,11.44,-262.3,17.54,6.69,5.07,48.81,0,78.79,2.18,5.03,0.4,4.63,2.01,4.01,0.2,3.8,27.51,86.18
1982,3,17,9.55,4.83,10.37,-260.63,17.35,4.83,4.94,55,1.02,78.84,2.34,4.95,0.92,4.04,2.58,4.41,1.13,3.29,27.51,86.18
1982,3,18,11.61,6.36,11.9,-261.65,18.29,6.79,5.31,51.19,0.33,78.87,2.43,4.91,0.55,4.36,2.46,4.15,0.73,3.41,27.51,86.18
1982,3,19,10.88,5.91,10.87,-261.4,17.71,5.95,5.31,53.5,6.25,78.89,2.54,5.21,0.7,4.51,2.55,4.63,0.96,3.67,27.51,86.18
1982,3,20,12.77,5.71,11.51,-259.29,20.51,6.65,4.58,41.31,0.01,79.03,2.42,5.47,0.71,4.77,2.27,4.49,0.77,3.73,27.51,86.18
1982,3,21,12.91,6.22,12.03,-260.63,19.96,7.44,4.76,42.56,0,79.09,2.57,5.48,0.68,4.8,2.43,4.38,0.84,3.55,27.51,86.18
1982,3,22,13.27,6.87,12.8,-260.97,20.42,8.24,5.07,43.81,0,79.01,2.62,5.33,1.05,4.28,2.62,4.77,1.2,3.57,27.51,86.18
1982,3,23,13.6,7.42,13.42,-260.03,21.11,7.98,5.37,45.5,0,79,3.23,6.38,1.52,4.85,3.48,6.27,1.91,4.36,27.51,86.18
1982,3,24,13.03,7.64,13.19,-260.77,19.99,7.61,5.8,50.94,2.33,79.04,2.7,5.42,1.38,4.03,2.77,4.59,1.91,2.69,27.51,86.18
1982,3,25,12.11,6.12,12.46,-262.54,18.51,7.9,5.13,46.38,0.09,78.95,2.51,5.18,1.2,3.97,2.62,4.55,1.63,2.92,27.51,86.18
1982,3,26,11.64,4.87,12.41,-262.74,17.78,7.37,4.52,43.19,0.23,78.86,2.62,5.92,0.48,5.44,2.62,5.23,0.66,4.57,27.51,86.18
1982,3,27,11.78,5.93,12.01,-261.32,18.62,6.8,5,48.06,0,78.98,2.73,5.83,0.59,5.23,2.54,4.85,0.74,4.11,27.51,86.18
1982,3,28,12.51,6.26,12.27,-261.57,19.05,7.48,4.88,44.31,0,79.06,2.42,5.7,0.52,5.18,2.11,4.3,0.53,3.77,27.51,86.18
1982,3,29,13.56,7.59,13.34,-260.85,20.29,7.99,5.49,46.25,0,79.15,2.66,5.92,0.43,5.49,2.39,4.64,0.47,4.16,27.51,86.18
1982,3,30,13.87,9.34,14.32,-261.89,20.15,8.89,6.96,56.25,0.04,79.04,2.45,5.27,0.16,5.09,2.23,4.23,0.16,4.08,27.51,86.18
1982,3,31,14.62,9.96,15.06,-261.67,21.14,9.65,7.26,56.81,0.24,78.6,2.61,6.66,0.38,6.29,2.36,5.45,0.34,5.12,27.51,86.18
1982,4,1,14.92,8.85,14.91,-259.95,22.18,8.99,6.04,47.75,0.41,78.36,2.55,5.65,0.9,4.75,2.43,4.84,0.46,4.38,27.51,86.18
1982,4,2,14.7,6.63,14.38,-260.14,22.05,9.05,4.46,36.56,0.02,78.45,3.38,6.81,1.43,5.38,3.7,6.56,1.78,4.79,27.51,86.18
1982,4,3,15.88,7.32,14.87,-261.02,23.01,10.87,4.46,32.56,0,78.71,2.46,5.36,0.14,5.22,2.15,4.09,0.15,3.95,27.51,86.18
1982,4,4,15.1,7.5,15.19,-259.68,22.48,9.02,4.88,37.75,0,78.92,2.8,5.48,1.19,4.29,2.77,4.52,1.23,3.29,27.51,86.18
1982,4,5,15.63,7.35,15.83,-258.05,23.37,8.27,4.64,36.06,0,79.01,3.19,6.27,1.23,5.04,3.44,6.04,1.66,4.38,27.51,86.18
1982,4,6,15.67,7.58,15.3,-260.48,22.9,10.23,4.76,36.12,0.02,79.28,3.01,5.79,1.21,4.59,3.4,5.91,1.64,4.27,27.51,86.18
1982,4,7,15.58,8.05,15.66,-259.21,23.26,9.32,5.07,38.19,0.08,79.26,3.54,6.68,1.3,5.38,4.08,6.83,1.72,5.12,27.51,86.18
1982,4,8,13.84,6.54,14.48,-260.27,20.8,7.93,4.64,39.5,0.06,79,2.88,6.16,0.65,5.51,2.95,5.75,0.73,5.02,27.51,86.18
1982,4,9,14.9,6.16,14.55,-260.42,22.05,9.33,4.09,32.06,0,79.02,2.47,5.44,0.35,5.09,2.21,4.14,0.45,3.69,27.51,86.18
1982,4,10,14.39,7.19,14.79,-260.77,21.37,8.99,4.82,39.25,0,79.16,2.66,5.55,0.42,5.12,2.52,4.66,0.48,4.18,27.51,86.18
1982,4,11,14.51,7.59,15.13,-259.83,21.79,8.47,5.13,41.19,0,79.1,2.66,5.52,0.28,5.24,2.59,4.87,0.28,4.59,27.51,86.18
1982,4,12,13.64,7.05,14.48,-259.56,20.49,6.9,5,43.19,0.54,79.02,3.06,5.87,1.27,4.6,3.17,5.16,1.28,3.88,27.51,86.18
1982,4,13,14.16,7.05,14.89,-260.31,20.95,8.12,4.88,40.12,0.05,78.93,2.51,5.21,0.4,4.82,2.4,4.51,0.48,4.04,27.51,86.18
1982,4,14,13.77,8.69,14.02,-263.82,19.17,9.84,6.35,52.12,3.89,78.95,1.97,5.11,0.16,4.95,1.77,4.27,0.2,4.06,27.51,86.18
1982,4,15,14.54,8.9,15.01,-260.79,20.97,8.61,6.23,49.44,0.13,78.83,2.63,6.16,0.48,5.67,2.58,5.2,0.52,4.68,27.51,86.18
1982,4,16,14.93,9.33,15.56,-261.71,21.22,9.79,6.47,49.69,3.15,78.86,2.52,5.44,0.12,5.31,2.41,4.47,0.12,4.34,27.51,86.18
1982,4,17,14.76,9.64,15.9,-259.99,21.26,8.11,6.96,54.56,3.26,78.76,2.94,6.04,0.77,5.27,2.91,5.07,0.85,4.22,27.51,86.18
1982,4,18,13.87,9.74,14.66,-263.1,18.58,8.53,7.32,59.5,0.64,78.77,2.41,4.8,0.5,4.3,2.34,3.91,0.66,3.25,27.51,86.18
1982,4,19,11.56,7.4,12.94,-260.78,17.93,5.56,6.47,62.12,6.15,78.74,2.65,5.38,0.48,4.91,2.56,4.23,0.64,3.59,27.51,86.18
1982,4,20,13.01,8.61,14.19,-261.58,19.26,7.69,6.65,58.06,0.26,78.77,2.48,5.41,0.42,4.98,2.37,4.45,0.62,3.83,27.51,86.18
1982,4,21,13.84,9.15,14.51,-262.48,19.51,8.83,6.71,55.56,0.06,78.89,3.13,6.24,0.44,5.8,3.28,5.73,0.4,5.34,27.51,86.18
1982,4,22,15.74,9.44,16.15,-261.54,22.03,10.42,6.16,45,0.2,78.84,2.84,6.34,0.63,5.71,2.69,5.2,0.61,4.59,27.51,86.18
1982,4,23,15.81,9.83,16.59,-262.15,21.72,10.72,6.41,46.94,1.12,78.83,2.65,5.74,0.11,5.63,2.56,4.93,0.23,4.69,27.51,86.18
1982,4,24,15.89,9.9,17.01,-259.86,22.51,9.23,6.47,47.19,0.04,78.76,2.98,6.19,0.52,5.66,3.05,5.65,0.55,5.1,27.51,86.18
1982,4,25,15.74,10.51,16.97,-262.03,21.69,10.57,7.14,52.62,1.3,78.72,3.16,6.88,0.93,5.95,3.48,6.78,0.88,5.9,27.51,86.18
1982,4,26,15.65,9.85,16.54,-260.18,22.12,9.15,6.65,49.5,4.88,78.78,2.8,5.62,0.97,4.66,2.98,5.25,1.28,3.98,27.51,86.18
1982,4,27,15.19,9.32,16.57,-258.27,22.37,7.49,6.35,49.56,0.82,78.81,3.09,6.32,0.96,5.35,3.23,5.8,1.28,4.52,27.51,86.18
1982,4,28,15.36,9.66,16.43,-258.7,22.67,8.23,6.53,50.5,2.71,78.82,3.17,6.45,1.05,5.4,3.28,5.96,1.36,4.6,27.51,86.18
1982,4,29,14.72,8.32,15.79,-259.93,21.76,8.55,5.68,45.44,0.01,78.8,3.6,6.68,1.2,5.48,3.96,6.53,1.39,5.14,27.51,86.18
1982,4,30,15.94,8.66,16.37,-260.1,23.03,9.99,5.43,39.88,0,78.78,2.75,5.88,0.91,4.97,2.67,5.27,0.97,4.3,27.51,86.18
1982,5,1,17.54,10.22,17.93,-260.06,24.7,11.62,6.04,40.12,0,78.98,2.61,6.15,0.29,5.86,2.26,4.79,0.34,4.45,27.51,86.18
1982,5,2,17.33,11,18.31,-260.51,23.76,11.13,6.84,45.31,0.11,79,2.63,5.62,0.31,5.3,2.38,4.51,0.38,4.12,27.51,86.18
1982,5,3,17.8,11.53,19.33,-260.8,24.35,12,7.14,46.06,0.08,78.84,2.78,6.2,0.1,6.1,2.68,5.32,0.06,5.25,27.51,86.18
1982,5,4,17.62,10.9,18.47,-260.38,24.3,11.53,6.65,43.69,1.28,78.66,2.73,5.92,0.38,5.54,2.54,4.7,0.31,4.39,27.51,86.18
1982,5,5,17.93,11.86,19.08,-261.01,24.13,11.99,7.39,47,0.01,78.85,2.5,5.27,0.06,5.2,2.3,4.02,0.2,3.81,27.51,86.18
1982,5,6,18.61,12.68,19.81,-261.9,24.91,13.66,7.87,47.81,0.01,78.94,2.98,6.03,0.73,5.3,3.02,5.81,0.72,5.09,27.51,86.18
1982,5,7,18.12,11.07,19.85,-259.75,25.16,11.77,6.53,42.81,0,78.93,3.05,5.62,0.34,5.28,3.27,5.16,0.23,4.94,27.51,86.18
1982,5,8,18.44,10.79,19.7,-258.52,26.04,11.4,6.16,40.38,0,78.94,3.73,6.83,1.74,5.09,4.17,6.74,2.34,4.4,27.51,86.18
1982,5,9,19,11.72,20.45,-258.43,26.47,11.74,6.77,42.12,0,79.02,3.3,6.19,1.53,4.66,3.55,5.88,2.05,3.84,27.51,86.18
1982,5,10,17.94,11.26,19.67,-260.1,23.98,10.93,6.9,45,0.05,78.99,3.06,5.99,1.12,4.88,3.45,5.56,1.73,3.84,27.51,86.18
1982,5,11,17.71,11.48,19.83,-260.83,24.29,11.97,7.14,46.75,0.26,78.8,2.85,6.26,1.09,5.16,3.03,5.56,1.58,3.98,27.51,86.18
1982,5,12,18.35,12.22,19.77,-259.53,25.51,11.89,7.63,47.38,1.61,78.93,2.86,5.98,0.82,5.16,2.91,5.3,1.16,4.14,27.51,86.18
1982,5,13,17.14,11.68,18.23,-261.83,23.33,12.01,7.87,53.12,9.75,79,2.73,5.96,0.07,5.89,2.67,5.01,0.23,4.78,27.51,86.18
1982,5,14,16.12,11.49,17.02,-262.41,22.3,11.56,8.06,57.06,2.29,78.97,2.07,4.17,0.8,3.38,2.11,3.37,1.12,2.24,27.51,86.18
1982,5,15,15.75,10.6,16.51,-261.81,22.33,10.99,7.51,53.94,1.69,79.04,2.59,6.02,0.31,5.71,2.6,5.17,0.67,4.5,27.51,86.18
1982,5,16,16.62,9.19,17.94,-260.13,23.99,10.97,5.8,42.25,0.51,79.09,2.66,5.92,0.54,5.38,2.73,5.27,0.71,4.55,27.51,86.18
1982,5,17,15.54,6.37,16.44,-258.49,23.08,8.44,4.21,33.12,0.03,79.02,2.83,5.68,0.61,5.07,2.7,4.77,0.75,4.02,27.51,86.18
1982,5,18,16.05,7.18,16.79,-259.09,23.46,9.4,4.39,32.25,0,79.06,2.73,5.45,0.48,4.97,2.6,4.65,0.63,4.02,27.51,86.18
1982,5,19,16.53,8.67,17.66,-259.01,23.75,9.62,5.19,36.94,0,79.2,2.84,5.43,0.7,4.73,2.74,4.49,0.91,3.58,27.51,86.18
1982,5,20,17.51,9.87,18.41,-259.74,24.75,11.33,5.74,38.56,0,79.19,2.75,5.37,0.55,4.82,2.62,4.44,0.71,3.73,27.51,86.18
1982,5,21,17.54,10.53,18.98,-258.56,25.14,10.55,6.35,42.38,0,79.09,2.89,5.48,0.71,4.77,2.99,4.91,0.92,3.99,27.51,86.18
1982,5,22,17.4,10.26,18.68,-258.83,24.66,10.34,6.16,42.12,2.1,79.03,2.82,5.74,0.63,5.11,2.8,4.98,0.84,4.14,27.51,86.18
1982,5,23,17.66,10.15,19.08,-257.93,24.9,9.69,6.1,40.94,0.1,79.03,2.71,5.41,0.73,4.68,2.61,4.6,0.71,3.9,27.51,86.18
1982,5,24,17.73,11.88,18.28,-262.11,23.52,12.48,7.69,49.06,4.54,79.05,2.52,5.33,0.18,5.15,2.41,4.4,0.31,4.09,27.51,86.18
1982,5,25,19.26,12.69,20.18,-260.28,25.8,12.93,7.57,44.81,0.08,79.08,2.62,6.11,0.2,5.92,2.37,4.92,0.25,4.67,27.51,86.18
1982,5,26,20.16,13.43,21.56,-260.89,26.45,14.19,7.81,43.88,0,79.04,2.66,5.42,0.31,5.11,2.57,4.62,0.31,4.31,27.51,86.18
1982,5,27,20.37,13.28,21.68,-259.74,27.07,13.65,7.57,42.31,0.01,78.83,2.94,5.51,0.77,4.74,2.9,4.74,0.96,3.78,27.51,86.18
1982,5,28,20.32,13.73,21.85,-262.03,26.23,15.11,8.12,44.44,0.12,78.61,2.88,5.91,0.41,5.5,2.77,4.91,0.48,4.43,27.51,86.18
1982,5,29,19.9,13.9,21.11,-263.55,25.15,15.55,8.54,47.31,4.33,78.6,2.55,5.62,0.56,5.05,2.4,4.95,0.62,4.32,27.51,86.18
1982,5,30,19.45,12.41,20.88,-261.33,25.4,13.57,7.2,42.12,0.17,78.65,3,6.38,0.05,6.32,2.88,5.25,0.16,5.09,27.51,86.18
1982,5,31,19.07,12.43,20.44,-261.04,25.24,13.14,7.45,44.25,0.3,78.71,2.6,5.09,0.28,4.8,2.39,3.78,0.14,3.64,27.51,86.18
1982,6,1,19.63,12.5,21.08,-257.97,27.08,11.9,7.39,43.19,0.5,78.64,2.66,5.2,0.13,5.06,2.68,4.49,0.23,4.27,27.51,86.18
1982,6,2,19.79,13.05,21.45,-259.31,26.41,12.57,7.81,44.38,0.04,78.64,2.61,4.78,0.55,4.23,2.6,3.95,0.75,3.2,27.51,86.18
1982,6,3,19.32,13.2,21.39,-260.96,25.69,13.51,8.42,49.38,0.38,78.73,2.23,4.32,0.52,3.8,2.06,3.22,0.58,2.64,27.51,86.18
1982,6,4,18.8,15.42,20.52,-262.66,25.73,15.24,11.47,67.62,2.55,78.8,3.03,6.13,1.01,5.12,3.3,5.45,1.78,3.67,27.51,86.18
1982,6,5,19.6,16.39,21.79,-263.49,24.85,15.19,12.27,69.5,2.8,78.84,3.02,5.91,0.52,5.39,3.11,5.2,0.59,4.6,27.51,86.18
1982,6,6,19.5,16.56,21.82,-263.51,24.74,15.09,12.7,72.31,2.68,78.77,2.4,4.98,0.3,4.68,2.03,3.84,0.28,3.55,27.51,86.18
