YEAR,MO,DY,T2M,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,LAT,LON
1982,2,13,12.3,6.58,10.48,-259.93,20.01,6.8,4.7,48.69,0,88.51,2.73,5.48,0.98,4.5,3.23,5.58,1.14,4.44,28.12,82.87
1982,2,14,12.85,6.25,10.55,-261.36,20.36,8.57,4.27,42.44,0,88.47,2.58,6.35,0.77,5.59,3.06,6.61,0.89,5.72,28.12,82.87
1982,2,15,13.74,7.17,11.8,-263.08,19.94,9.87,4.58,42.12,0.02,88.44,2.04,4.93,0.43,4.5,2.3,4.77,0.52,4.25,28.12,82.87
1982,2,16,11.55,7.73,10.58,-264.52,16.77,8.14,5.8,60.88,11.18,88.57,1.67,2.73,0.48,2.25,2.09,2.95,0.7,2.23,28.12,82.87
1982,2,17,11.95,7.99,10.87,-261.99,18.58,7.42,5.86,60.81,1.44,88.47,2.25,4.9,0.62,4.27,2.62,5.11,0.81,4.29,28.12,82.87
1982,2,18,13.39,8.87,12.52,-261.51,20.37,8.74,5.98,56.62,0,88.41,2.86,5.7,0.88,4.8,3.41,5.91,1.03,4.88,28.12,82.87
1982,2,19,13.62,7.26,11.47,-260.93,21,8.78,4.7,44.69,0,88.47,2.76,5.97,1.09,4.88,3.32,6.41,1.21,5.2,28.12,82.87
1982,2,20,14.1,6.33,11.54,-260.74,21.83,9.41,3.97,36.94,0,88.65,2.65,6.3,0.13,6.17,3.23,6.91,0.23,6.69,28.12,82.87
1982,2,21,13.88,7.36,11.79,-261.89,20.53,9.26,4.7,42.81,0.01,88.69,2.63,5.14,1.07,4.08,3.15,5.41,1.2,4.21,28.12,82.87
1982,2,22,14.09,6.83,12.44,-260.62,21.11,8.58,4.27,40,0,88.58,2.48,4.41,1.2,3.22,2.94,4.83,1.05,3.78,28.12,82.87
1982,2,23,15.43,7.56,13.78,-262.65,22.3,11.8,4.27,36.12,0,88.55,2.48,6.27,0.91,5.36,2.98,6.59,1.24,5.34,28.12,82.87
1982,2,24,12.79,5.45,10.78,-262.81,19.15,8.8,3.85,39,0,88.46,2.19,4.62,0.91,3.72,2.67,4.83,0.51,4.32,28.12,82.87
1982,2,25,14.77,5.83,12.14,-261.76,22.01,10.62,3.54,30.88,0,88.46,2.25,5.3,0.88,4.41,2.61,5.72,0.8,4.92,28.12,82.87
1982,2,26,14.94,6.37,12.51,-259.44,22.37,8.66,3.72,32.38,0,88.51,2.64,5.61,0.88,4.73,3.08,5.76,0.84,4.92,28.12,82.87
1982,2,27,15.65,8.68,13.76,-259.75,23.95,10.55,5,42,1.95,88.55,2.5,5.56,0.33,5.23,3.15,6,0.62,5.38,28.12,82.87
1982,2,28,15.06,10.85,13.97,-263.95,19.7,10.5,6.96,58.38,5.74,88.55,2.68,5.34,1.28,4.06,3.46,5.77,1.68,4.09,28.12,82.87
1982,3,1,14.83,11.48,14.16,-264.2,20.08,11.15,7.75,65.75,1.04,88.51,1.8,3.27,0.66,2.6,2.15,3.45,0.8,2.64,28.12,82.87
1982,3,2,11.64,9.57,11.87,-266.9,15.17,8.91,7.39,77.25,3.26,88.69,3.25,5.27,1.34,3.93,4.4,6.14,1.94,4.2,28.12,82.87
1982,3,3,12.29,8.39,12.19,-261.81,19.07,7.73,6.04,63,2.05,88.71,2.84,6.41,0.93,5.48,3.43,6.55,1.3,5.25,28.12,82.87
1982,3,4,12.36,7.12,11.33,-261.64,19.44,7.93,5.13,52.38,2.94,88.43,2.72,5.97,0.29,5.68,3.34,6.2,0.2,6,28.12,82.87
1982,3,5,10.28,8.56,10.77,-266.46,14.66,7.98,7.02,80.31,4.68,88.48,2.33,5.99,0.62,5.38,2.7,6.21,0.84,5.37,28.12,82.87
1982,3,6,12.29,9.4,12.58,-262.37,18.35,7.58,6.96,70.69,0.69,88.3,3.15,5.52,1.66,3.85,3.82,5.95,2.47,3.48,28.12,82.87
1982,3,7,12.87,7.76,13.27,-261.08,19.53,7.46,5.49,58.25,0,88.46,2.93,6.41,0.35,6.06,3.62,6.68,0.37,6.32,28.12,82.87
1982,3,8,13.94,6.49,12.35,-260.71,21.32,8.89,4.09,38.38,0,88.5,2.7,5.72,0.91,4.8,3.19,6.15,1.33,4.82,28.12,82.87
1982,3,9,15.23,6.95,13.39,-262.61,21.64,11.09,3.97,33.44,0.07,88.55,2.47,5.22,0.8,4.41,2.7,5.03,0.73,4.3,28.12,82.87
1982,3,10,15.62,7.93,14.7,-260.39,23.01,10.25,4.46,37.69,0,88.59,2.43,4.95,0.56,4.39,2.99,5.34,0.78,4.56,28.12,82.87
1982,3,11,15.43,8.87,14.46,-261.84,22.09,10.78,5.19,42.94,0,88.7,2.75,5.15,1.09,4.05,3.21,5.16,1.41,3.76,28.12,82.87
1982,3,12,14.5,7.55,14.03,-258.74,22.66,8.25,4.58,41.81,0,88.62,3.04,5.7,0.77,4.92,3.59,5.98,0.68,5.3,28.12,82.87
1982,3,13,15.93,7.9,14.32,-259.58,23.73,10.16,4.39,35.62,0,88.45,2.92,6.44,0.91,5.54,3.34,6.77,1.16,5.61,28.12,82.87
1982,3,14,16.76,8.8,15.52,-259.94,24.34,11.13,4.76,36.69,0,88.5,2.3,4.22,1.48,2.74,2.71,3.7,1.44,2.26,28.12,82.87
1982,3,15,18.27,11.05,17.17,-260.8,25.19,12.84,5.74,40,0,88.37,2.6,5.88,0.45,5.43,2.93,5.91,0.41,5.49,28.12,82.87
1982,3,16,18.64,11.59,17.39,-261.45,24.69,12.99,6.04,40.56,0.01,88.22,2.38,4.76,0.74,4.01,2.66,4.45,1.08,3.38,28.12,82.87
1982,3,17,16.32,10.85,15.94,-262.37,21.74,10.96,6.41,49.5,1.32,88.28,2.23,3.14,1.23,1.91,2.8,4.56,1.49,3.07,28.12,82.87
1982,3,18,18.49,12.05,18.23,-260.52,25.51,12.88,6.47,44.81,0,88.31,2.59,4.8,1.2,3.61,3.03,4.71,1.64,3.07,28.12,82.87
1982,3,19,18.15,11.72,17.65,-260.32,25.51,12.69,6.35,45,0,88.35,2.88,5.3,1.56,3.73,3.34,5.43,1.73,3.69,28.12,82.87
1982,3,20,19.76,11.33,18.47,-259.12,27.87,13.84,5.43,35.12,0,88.39,2.73,5.39,0.55,4.85,3.03,5.25,0.36,4.89,28.12,82.87
1982,3,21,19.76,11.47,18.15,-261.49,26.51,14.85,5.49,34.94,0,88.51,2.38,4.66,0.58,4.09,2.59,4.78,0.7,4.08,28.12,82.87
1982,3,22,20.76,12.9,19.63,-260.18,28.37,15.4,6.29,37.62,0.04,88.41,3.06,6.55,0.39,6.16,3.75,7.3,0.23,7.07,28.12,82.87
1982,3,23,20.83,13.46,20.06,-258.42,28.86,14.13,6.71,41,1.02,88.36,3.55,7.13,1.62,5.51,4.45,8.07,1.95,6.12,28.12,82.87
1982,3,24,18.55,13.71,17.92,-262.85,23.94,13.65,8.18,55,21.06,88.49,1.93,2.93,0.62,2.3,2.55,4.16,0.89,3.27,28.12,82.87
1982,3,25,16.84,12.48,17.19,-263.71,22.05,12.61,7.75,57.81,0,88.47,2.68,4.4,0.5,3.9,3.6,5.69,0.33,5.36,28.12,82.87
1982,3,26,16.55,9.54,16.43,-258.91,24.05,9.8,5.31,41.81,0,88.33,2.95,4.74,1.16,3.59,3.46,4.35,1.65,2.7,28.12,82.87
1982,3,27,18.07,9.96,17.26,-259.73,25.64,12.22,5,36.5,0,88.43,2.93,5.61,0.42,5.19,3.3,5.52,0.27,5.24,28.12,82.87
1982,3,28,19.61,11.94,18.3,-260.2,26.5,13.54,5.92,37.88,0,88.45,2.58,5.58,0.8,4.78,2.85,5.57,0.93,4.63,28.12,82.87
1982,3,29,20.48,14.16,19.72,-261.21,27.23,15.3,7.57,45.56,0,88.51,2.63,5.19,1.08,4.11,2.95,4.8,1.16,3.64,28.12,82.87
1982,3,30,20.73,14.9,20.4,-260.95,27.1,14.9,8.24,48.69,0,88.37,2.8,5.02,1.14,3.88,3.19,5.27,1.44,3.83,28.12,82.87
1982,3,31,21.31,14.69,20.65,-260.31,28.65,15.81,7.69,44.62,0,87.81,3.65,8.52,0.83,7.68,4.45,9.63,0.99,8.64,28.12,82.87
1982,4,1,22.09,12.6,20.93,-257.92,30.75,15.52,5.49,31.81,0,87.48,4.28,9.5,1.1,8.41,5.72,10.98,1.19,9.79,28.12,82.87
1982,4,2,21.01,11.23,19.97,-258.18,29.1,14.13,4.88,30.38,0,87.69,4.88,9.43,2.23,7.2,6.31,10.77,3.3,7.45,28.12,82.87
1982,4,3,22.2,12.93,21.01,-258.67,30.32,15.84,5.68,31.69,0,87.92,3.18,5.94,1.13,4.8,3.77,5.85,1.7,4.16,28.12,82.87
1982,4,4,22.94,13.12,21.86,-258.34,30.89,16.08,5.55,30.56,0,88.17,3.39,6.78,0.54,6.23,4.23,7.66,0.8,6.86,28.12,82.87
1982,4,5,23.08,13.73,21.94,-258.95,30.44,16.25,6.04,31.81,0,88.33,3.12,6.12,1.3,4.82,3.84,6.72,1.72,5.01,28.12,82.87
1982,4,6,23.16,14.69,22.62,-260.51,30.26,17.62,6.77,35.75,0.02,88.64,2.59,4.01,0.38,3.62,3.17,4.16,0.4,3.77,28.12,82.87
1982,4,7,22.67,14.34,23.08,-259.52,30.15,16.52,6.65,36.56,0.01,88.63,3.16,5.16,1.58,3.59,3.95,5.35,1.72,3.64,28.12,82.87
1982,4,8,20.74,12.27,21.15,-260.83,27.93,15.61,5.74,36.12,0,88.36,3.05,5.35,0.9,4.45,3.59,5.42,1.03,4.39,28.12,82.87
1982,4,9,22.37,13.42,21.66,-259.77,29.73,16.34,5.98,32.88,0,88.35,2.7,5.48,0.88,4.6,2.91,5.2,0.97,4.23,28.12,82.87
1982,4,10,22.15,13.65,22.05,-259.06,29.41,15.33,6.23,35.06,0,88.49,2.77,4.59,0.97,3.62,3.18,4.39,1.3,3.09,28.12,82.87
1982,4,11,22.26,13.31,22.41,-259.28,29.94,16.08,5.92,33.69,0,88.41,2.93,5.1,0.84,4.27,3.45,5.14,0.83,4.31,28.12,82.87
1982,4,12,21.59,12.08,21.8,-258.65,29.49,14.99,5.25,31.31,0,88.34,3.35,6.11,1.55,4.55,4.13,6.76,1.59,5.16,28.12,82.87
1982,4,13,22.4,13.33,22.51,-258.89,29.73,15.48,5.98,32.44,0,88.18,2.7,4.85,0.8,4.05,3.08,4.7,1.03,3.66,28.12,82.87
1982,4,14,22.83,14.42,22.77,-260.52,29.19,16.56,6.65,35.19,0,88.22,2.54,4.69,1.01,3.68,2.85,4.7,1.3,3.39,28.12,82.87
1982,4,15,23.41,13.94,22.94,-258.55,30.94,16.34,6.04,31.81,0,88.04,3.75,7.26,1.73,5.52,4.59,8.06,2.18,5.88,28.12,82.87
1982,4,16,23.51,14.62,23.76,-258.95,30.15,15.94,6.59,33.81,0.11,88.1,2.6,4.03,0.27,3.76,3.29,5.02,0.45,4.58,28.12,82.87
1982,4,17,23.64,14.9,24.26,-258.15,31.42,16.42,6.77,35.19,0.16,88.02,3.12,5.73,0.66,5.06,3.84,5.8,1.09,4.72,28.12,82.87
1982,4,18,21.98,15.61,21.93,-262.18,27.4,16.43,8.36,45.75,13.92,88.08,2.2,3.38,0.2,3.17,2.52,3.93,0.23,3.7,28.12,82.87
1982,4,19,19.64,13.83,19.73,-262.12,25.8,14.78,7.75,49.44,3.02,88.15,2.87,5.53,0.23,5.3,3.3,5.68,0.49,5.18,28.12,82.87
1982,4,20,20.37,14.61,21.02,-260.85,26.79,14.48,8.12,50.12,3.49,88.14,3.12,5.73,0.72,5.02,3.78,6.09,0.96,5.13,28.12,82.87
1982,4,21,21.85,14.61,22.3,-260.05,29.01,15.91,7.32,42.06,0,88.25,4.76,7.95,2.26,5.7,6.32,9.12,3.36,5.77,28.12,82.87
1982,4,22,22.58,14.46,22.95,-258.76,30.32,15.93,6.84,37.44,0,88.07,4.24,7.44,1.89,5.55,5.51,8.48,2.48,5.99,28.12,82.87
1982,4,23,23.36,14.52,23.62,-259.56,30.96,17.38,6.59,34.88,0.01,88.02,3.47,6.52,1.48,5.04,4.38,7.41,1.77,5.63,28.12,82.87
1982,4,24,23.8,15.73,24.56,-257.87,31.62,16.33,7.57,38,0.01,87.98,3.87,7.45,2.02,5.43,4.94,8.3,2.69,5.61,28.12,82.87
1982,4,25,24.05,16.23,25,-258.81,31.63,17.3,7.93,40.62,0.37,87.94,4.02,7.43,2.18,5.26,5.15,8.33,2.55,5.77,28.12,82.87
1982,4,26,23.23,15.37,24.04,-260.9,29.38,17.13,7.45,38.94,3.86,88.06,2.65,3.82,1.21,2.6,3.23,4.51,1.7,2.81,28.12,82.87
1982,4,27,22.11,15.4,22.94,-259.85,28.99,15.69,8,44.88,1.72,88.16,3.29,6.47,0.55,5.93,4.06,6.9,0.5,6.4,28.12,82.87
1982,4,28,23.25,15.49,23.99,-258.12,31.33,16.3,7.57,40.5,0.06,88.15,3.87,7.97,1.56,6.41,4.91,9.05,2.02,7.03,28.12,82.87
1982,4,29,21.91,13.56,22.68,-260.37,28.68,15.9,6.41,37.5,0.01,88.12,4.84,8.61,2.29,6.32,6.21,9.43,3.52,5.91,28.12,82.87
1982,4,30,23.01,14.66,23.12,-259.24,30.2,16.3,6.84,35.88,0,88.04,3.9,8.12,1.05,7.05,4.68,8.84,1.46,7.37,28.12,82.87
1982,5,1,25.21,16.44,25.22,-259.86,32.32,19.03,7.45,34.31,0,88.19,2.92,5.74,0.73,5.02,3.16,5.71,1,4.71,28.12,82.87
1982,5,2,25.35,16.54,26.05,-258.48,32.75,18.08,7.51,34.56,0,88.22,3.32,6,1.86,4.14,4.01,6.19,2.01,4.18,28.12,82.87
1982,5,3,25.47,15.65,26.05,-258.74,33.46,19.05,6.65,31.25,0,88,3.98,8.1,1.14,6.96,5,9.55,1.33,8.22,28.12,82.87
1982,5,4,24.94,15.92,25.54,-258.61,32.83,18.3,7.14,33.62,0.02,87.8,4.73,8.5,2.07,6.43,6.07,9.8,3.08,6.73,28.12,82.87
1982,5,5,25.6,17.51,27,-257.93,33.75,18.53,8.42,38.31,0,87.98,3.14,6.31,1.07,5.25,3.98,7.05,1.07,5.98,28.12,82.87
1982,5,6,25.93,17.98,27.21,-259.4,33.55,19.8,8.79,39.12,0,88.12,4.03,7.91,1.94,5.96,5.27,8.74,2.52,6.22,28.12,82.87
1982,5,7,25.51,16.03,26.25,-257.24,33.68,17.78,6.96,33.12,0,88.19,4.66,8.95,2.3,6.65,5.93,9.99,2.79,7.2,28.12,82.87
1982,5,8,25.88,16.48,26.74,-257.75,33.87,18.46,7.2,33.12,0,88.2,4.41,8.23,2.19,6.05,5.59,9,3.14,5.86,28.12,82.87
1982,5,9,26.43,17.67,27.14,-259.17,33.67,19.69,8.18,35.06,0,88.27,3.62,6.58,1.23,5.35,4.33,6.83,1.58,5.26,28.12,82.87
1982,5,10,24.53,17.12,25.74,-262.55,29.94,19.33,8.61,41,0.15,88.26,2.42,4.7,1.07,3.63,2.95,4.67,1.27,3.41,28.12,82.87
1982,5,11,24.12,17.12,25.4,-259.36,31.91,18.12,8.91,44.19,1.83,88.08,3.46,8.49,0.74,7.75,4.06,9.46,0.72,8.74,28.12,82.87
1982,5,12,25.46,17.37,25.48,-261.58,31.69,20.11,8.36,38.06,0.08,88.15,2.55,5.4,0.74,4.66,2.8,5.41,0.8,4.62,28.12,82.87
1982,5,13,23.19,17.15,23.25,-264.2,28.18,19.23,9.52,48.06,9.84,88.28,2.73,4.78,1.11,3.66,3.19,4.91,1.64,3.27,28.12,82.87
1982,5,14,22.66,17.83,23.87,-262.51,28.69,18.05,10.68,56.38,2.03,88.31,2.63,4.75,0.45,4.3,3.27,6.23,0.66,5.57,28.12,82.87
1982,5,15,22.05,15.44,23.04,-260.49,29.01,16.35,8.18,46.06,0.3,88.42,3.68,7.74,1.38,6.37,4.3,8.09,1.42,6.66,28.12,82.87
1982,5,16,22.66,13.04,23.4,-260.06,29.76,16.67,5.74,32.94,0.03,88.48,3.09,6.57,0.82,5.75,3.56,6.78,0.7,6.07,28.12,82.87
1982,5,17,23.08,12.5,23.47,-259.11,30.54,16.5,5.07,27.44,0,88.36,3.17,5.99,1.56,4.43,3.57,5.81,1.45,4.36,28.12,82.87
1982,5,18,24.19,13.96,24.51,-260.14,31.3,18.3,5.68,28.62,0,88.36,3.1,5.96,0.91,5.05,3.51,6,0.95,5.05,28.12,82.87
1982,5,19,24.88,14.6,25.83,-258.63,32.74,18.23,5.92,29.12,0,88.48,3.36,6.31,1.85,4.45,3.98,6.8,2.12,4.68,28.12,82.87
1982,5,20,25.51,15.63,26.37,-258.06,33.59,18.5,6.65,30.69,0,88.43,3.6,7.12,1.55,5.57,4.3,7.44,1.63,5.8,28.12,82.87
1982,5,21,24.59,16.58,25.89,-259.72,32.39,18.96,7.93,38.69,0.31,88.38,2.84,4.73,1.34,3.39,3.57,5.01,1.03,3.98,28.12,82.87
1982,5,22,24.84,15.24,26.56,-258.5,32.3,17.65,6.71,33.75,0,88.3,2.84,5.28,0.99,4.29,3.37,5.16,1.15,4.01,28.12,82.87
1982,5,23,25.19,16.68,26.64,-259.68,32.14,18.67,7.75,35.81,0.32,88.26,2.93,5.15,1.51,3.65,3.48,5.1,1.88,3.23,28.12,82.87
1982,5,24,25.35,16.67,26.76,-259.29,32.16,18.3,7.63,35.94,0.99,88.27,2.91,4.96,0.34,4.63,3.4,4.59,0.41,4.19,28.12,82.87
1982,5,25,26.99,17.57,28.15,-258.93,34.32,20.09,7.69,32.62,0,88.25,2.94,5.24,1.3,3.95,3.38,5.09,1.08,4.01,28.12,82.87
1982,5,26,28.08,18.97,29.19,-260.8,34.4,22.05,8.67,33.56,0,88.18,2.73,4.76,1.05,3.7,3.31,4.88,0.97,3.91,28.12,82.87
1982,5,27,28.99,19.68,30.23,-259.99,35.63,22.48,8.97,33.56,0.01,87.91,3.35,6.42,0.36,6.06,4.05,6.78,0.3,6.48,28.12,82.87
1982,5,28,28.86,19.85,30.23,-259.92,35.91,22.68,9.28,34.62,0.22,87.66,3.71,6.87,1.66,5.2,4.52,7.62,2.13,5.49,28.12,82.87
1982,5,29,28.3,18.65,29.48,-258.99,35.59,21.43,8.24,32.56,1.88,87.68,3.73,7.64,0.59,7.05,4.77,8.46,0.91,7.55,28.12,82.87
1982,5,30,28.29,17.63,29.19,-258.87,35.65,21.37,7.14,28.12,0,87.74,3.6,7.01,1.5,5.51,4.28,7.39,1.99,5.4,28.12,82.87
1982,5,31,28.65,17.62,29.58,-258.37,35.65,20.87,6.96,26.31,0,87.82,3.23,5.94,1.06,4.88,3.67,6.38,1.06,5.31,28.12,82.87
1982,6,1,28.73,17.04,29.8,-256.98,36.67,20.51,6.41,24.88,0,87.76,3.38,6.53,1.01,5.52,3.96,6.77,0.75,6.02,28.12,82.87
1982,6,2,28.42,16,29.64,-257.67,36.01,20.52,5.68,22.44,0,87.74,3.69,6.27,1.79,4.48,4.45,6.6,1.8,4.8,28.12,82.87
1982,6,3,28.43,15.83,29.64,-257.77,35.9,20.51,5.49,21.56,0,87.85,3.22,5.45,1.3,4.15,3.68,5.16,1.81,3.34,28.12,82.87
1982,6,4,25.95,19.63,27.92,-261.9,32.27,21.03,11.29,48.12,2.64,88.03,3.95,6.32,2.19,4.13,4.69,6.6,2.69,3.91,28.12,82.87
1982,6,5,25,21.26,26.65,-265.03,29.53,21.41,14.34,64.75,6.61,88.02,3.73,7.62,0.89,6.73,4.52,8.34,1.52,6.81,28.12,82.87
1982,6,6,24.35,21.83,25.48,-264.99,29.29,21.12,16.05,75.25,52.63,87.99,2.35,4.73,0.62,4.12,2.66,4.44,0.87,3.57,28.12,82.87
1982,6,7,26.34,22.3,27.83,-263.59,31.28,21.72,15.01,63.06,0.91,87.85,2.43,4.65,0.29,4.36,2.56,4.13,0.19,3.95,28.12,82.87
